id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
8904,4,2,5,109,47.6146788991,14,50,21,10,3,1,4.76146788991,2.4679391709,4,4,3,21.8,11.1964280018,1,6,0,5,1,2,0,0,0,0,0,0,0,0,2,0,0,6,2,0,0,6,1,2,0,0,0,0,1,1,7,0,0,0,3,1.63558735334,41,5.9156097561,0
8905,4,2,11,139,44.0287769784,11,50,26,10,1,0,4.40287769784,2.20907031551,7,3,0,12.8181818182,6.30754500316,3,13,0,14,4,6,0,0,0,0,0,0,2,0,0,0,0,14,3,0,0,7,4,11,0,0,2,5,0,1,6,0,0,0,1,2.58870558138,54,5.80925925926,0
8906,4,2,10,111,44.1441441441,3,43,19,6,2,1,4.41441441441,2.24608130861,6,1,1,11.2,10.796295661,3,16,0,10,0,4,0,0,0,0,2,0,1,0,7,1,0,18,4,2,0,9,3,5,0,0,9,2,3,2,6,0,0,0,3,2.72922094918,40,5.47325,0
8907,4,0,2,40,42.75,0,16,6,3,0,0,4.275,2.1241891364,1,1,1,20.0,20.0,4,7,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,4,1,1,1,0,4,0,0,0,1,1,0,0,0,0.346803632432,14,5.89,0.0
8908,4,1,9,101,44.7524752475,5,35,22,7,0,0,4.47524752475,2.16607506521,6,1,0,11.2222222222,6.39057948647,1,12,0,8,0,3,0,0,0,0,0,0,0,0,4,0,0,13,1,1,0,6,4,1,0,0,0,0,0,6,5,0,0,0,3,0.822410164808,38,5.88526315789,0
8909,4,2,8,117,40.3418803419,2,38,13,4,0,0,4.03418803419,1.87051359318,4,2,1,14.625,10.7114133054,0,12,0,18,0,2,0,0,0,0,0,0,0,0,5,1,0,13,1,1,0,12,1,0,0,0,3,0,3,1,7,0,1,0,0,1.86599053151,50,5.3742,0
8910,4,1,5,68,41.7647058824,1,23,10,3,0,0,4.17647058824,1.88427250676,2,2,1,13.6,11.9431989015,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,2,0,0,0,3,1,0,5,0,0,0,2,0.889990758184,29,5.28310344828,0
8911,4,2,9,180,44.2777777778,6,76,31,13,0,0,4.42777777778,2.13779648355,8,6,3,20.0,8.36660026534,6,20,1,19,0,5,0,0,0,0,1,0,0,0,8,0,0,27,5,5,0,11,5,10,0,0,3,7,2,1,13,3,0,0,4,2.53377241243,73,5.59643835616,0
8912,4,1,6,66,41.3636363636,3,24,6,1,0,0,4.13636363636,1.6537729696,4,0,0,11.0,5.16397779494,0,8,0,6,3,2,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,5,0,2,0,0,1,2,0,0,5,0,0,0,2,0.707654055124,30,5.22533333333,0
8913,4,1,3,74,41.2162162162,4,24,8,4,0,0,4.12162162162,1.86498156517,2,2,2,24.6666666667,17.7451088723,0,12,0,13,1,2,0,0,0,0,0,0,0,0,4,0,0,13,1,6,0,6,0,2,0,0,3,1,2,2,3,0,0,0,2,0.823976801686,28,5.64464285714,0
8914,4,2,17,191,43.0890052356,19,71,32,11,2,2,4.30890052356,2.30191552855,9,1,1,11.3529411765,6.85085805249,4,10,0,12,1,4,0,0,0,0,0,0,0,0,7,0,0,19,4,3,0,11,6,2,0,0,1,0,1,1,11,1,0,0,1,2.5399982496,61,5.24360655738,0
8915,4,1,6,68,42.2058823529,7,26,9,2,0,0,4.22058823529,2.04315813661,4,1,0,11.3333333333,6.23609564462,0,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,1,0,0,1,1,0,1,2,0,0,0,1,1.41696694192,27,5.20407407407,0
8916,4,0,8,107,41.4018691589,6,36,15,3,0,0,4.14018691589,1.90554601758,6,1,0,13.5,6.0,1,16,0,15,0,1,0,0,0,0,0,0,0,0,4,0,0,16,0,2,1,12,0,5,0,0,8,0,1,0,4,0,0,0,3,1.63194134623,35,5.11628571429,0
8917,4,0,3,66,43.7878787879,3,26,12,4,0,0,4.37878787879,2.05886564373,2,1,1,22.0,21.400934559,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.538665946929,25,5.8796,0
8918,4,1,7,125,42.4,7,43,9,6,0,0,4.24,1.79335691714,6,4,0,18.0,8.12403840464,4,18,0,20,2,6,0,0,0,0,0,0,0,0,4,2,0,22,2,6,0,8,0,4,0,0,2,2,0,0,12,2,0,0,4,1.09898672613,59,5.27796610169,0
8919,4,3,8,90,48.7777777778,6,39,20,11,3,2,4.87777777778,2.77965230134,4,1,0,11.25,6.27992834354,3,9,0,8,0,3,0,0,1,0,0,0,0,0,4,0,0,20,3,2,0,3,3,3,0,0,0,2,0,2,4,0,0,0,1,1.04453931863,34,5.88470588235,0
8920,4,0,3,43,40.0,1,13,6,2,0,0,4.0,2.11570094205,2,2,0,14.3333333333,10.2089285541,2,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,6,0,2,0,0,5,0,2,2,0,0,0,0,2,0.785085945512,20,5.77,0
8921,4,2,6,159,43.5849056604,8,50,28,13,1,0,4.35849056604,2.19977852415,5,4,3,26.5,16.520189668,2,6,0,18,1,4,0,0,0,0,1,0,0,0,9,0,0,16,4,1,0,18,0,4,0,0,3,8,0,4,13,1,5,0,3,2.46820867986,65,5.21692307692,0
8922,4,2,7,141,41.7730496454,7,40,20,10,1,0,4.17730496454,2.17545951777,5,4,2,20.1428571429,13.3141017768,3,8,0,6,1,2,0,0,0,0,0,0,1,0,1,1,0,9,2,1,0,7,0,5,0,0,1,0,1,1,5,1,2,0,0,2.06838914603,47,5.30723404255,0
8923,4,2,8,173,45.838150289,15,69,41,10,0,0,4.5838150289,2.19941149909,8,5,3,21.625,8.23008961069,5,8,1,16,3,7,0,0,1,0,0,0,0,0,8,0,0,24,5,11,0,9,5,9,0,0,2,3,1,3,10,1,1,0,1,2.24475697868,58,5.6124137931,0
8924,4,2,7,88,41.4772727273,5,30,10,2,1,0,4.14772727273,1.84166199756,4,2,1,12.5714285714,9.00566714999,1,8,0,8,1,4,0,0,0,0,1,0,0,0,3,0,0,13,0,2,0,8,1,3,0,0,5,1,1,1,2,0,0,0,1,0.875758094744,34,5.76264705882,0
8925,4,1,5,81,41.8518518519,3,26,9,2,0,0,4.18518518519,1.70375402502,4,2,0,16.2,8.79545337092,1,6,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,11,1,1,0,3,0,1,0,0,1,0,0,1,3,0,0,0,1,0.901999131561,33,5.34212121212,0
8926,4,1,2,50,41.4,5,18,4,0,0,0,4.14,1.57803804822,2,1,1,25.0,10.0,3,5,0,3,1,1,0,0,0,0,1,0,0,0,1,0,0,7,0,4,0,6,0,4,0,0,4,1,2,1,3,0,0,0,1,0.721091496666,18,5.58777777778,0
8927,4,0,4,57,40.1754385965,2,20,5,4,0,0,4.01754385965,1.98648314572,3,2,0,14.25,9.33742469849,0,12,0,10,2,3,0,0,0,0,0,0,0,0,2,0,0,10,0,1,0,5,0,0,0,0,3,0,0,2,1,0,1,0,1,0.831252997096,21,5.58238095238,0.0
8928,4,1,8,91,43.1868131868,4,30,13,7,1,0,4.31868131868,2.1285316842,5,1,0,11.5,5.95818764391,2,9,0,9,2,1,0,0,0,0,0,0,0,0,2,1,0,13,1,1,0,10,0,2,0,0,4,2,0,2,4,0,1,0,2,2.0292254064,35,5.39371428571,0
8929,4,1,4,67,41.9402985075,0,25,9,1,0,0,4.19402985075,1.7253792378,3,1,1,16.75,14.0779082253,2,9,0,7,3,1,0,0,0,0,0,0,0,0,2,0,0,14,1,0,0,8,1,5,0,0,1,2,0,2,5,0,0,0,1,0.986525067809,27,5.63222222222,0
8930,4,0,4,84,43.8095238095,7,33,14,4,0,0,4.38095238095,1.95062400831,3,2,1,21.0,16.015617378,1,5,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1,2,0,3,2,2,0,0,0,0,0,0,4,0,0,0,2,0.988339393029,29,5.87103448276,0
8931,4,3,5,55,42.3636363636,3,18,11,5,0,0,4.23636363636,2.25227158059,3,1,0,11.0,7.12741187248,2,4,0,8,1,1,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,8,1,1,0,0,3,0,0,1,3,0,0,0,1,0.622820997607,21,5.29571428571,0
8932,4,1,2,19,42.1052631579,0,6,2,2,0,0,4.21052631579,2.07039844175,1,1,0,9.5,9.5,0,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0.27188554077,7,5.64142857143,0.0
8933,4,2,3,126,45.1587301587,7,44,24,8,3,1,4.51587301587,2.28292488526,2,2,2,42.0,31.53833646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25535987749,58,5.41517241379,0
8934,4,1,4,55,37.2727272727,2,10,5,0,0,0,3.72727272727,1.52089819289,3,1,0,13.75,8.43726851534,2,1,0,7,2,1,0,0,0,0,0,0,1,0,2,0,0,3,1,0,0,6,2,6,0,0,1,0,0,1,0,0,0,0,0,0.757853149108,19,5.07368421053,0
8935,4,2,7,186,43.2795698925,15,70,27,7,1,1,4.32795698925,1.99864092155,5,5,3,26.5714285714,19.5291514179,3,11,0,19,2,8,0,0,0,0,1,0,0,0,8,0,0,20,2,10,2,12,5,7,0,0,5,4,1,1,11,0,0,0,6,2.38149048446,80,5.533625,0
8936,4,1,4,49,37.9591836735,2,14,3,1,0,0,3.79591836735,1.65805598816,3,1,0,12.25,7.6280731512,2,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,2,0,0,0,2,1,0,3,0,0,0,0,0.652101227164,17,5.07352941176,0
8937,4,1,8,104,43.3653846154,6,35,11,5,0,0,4.33653846154,1.76046428631,4,2,1,13.0,8.12403840464,4,8,0,12,3,1,0,0,0,0,0,0,0,0,2,0,0,19,4,1,0,1,6,4,0,0,2,3,2,0,3,0,0,0,1,1.29001006289,54,5.14518518519,0
8938,4,1,2,53,40.7547169811,0,18,7,3,0,0,4.07547169811,1.95968067065,1,1,1,26.5,18.5,1,5,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,8,2,0,0,2,3,2,0,0,0,5,0,2,4,1,2,0,0,1.15388399787,22,5.15818181818,0
8939,4,2,11,132,47.803030303,10,59,25,12,3,0,4.7803030303,2.24905202741,6,3,0,12.0909090909,6.44493522719,5,17,0,10,6,2,0,0,0,0,0,0,0,0,3,0,0,25,2,4,0,4,5,5,0,0,2,6,2,1,3,0,0,0,3,1.74657105226,51,5.87039215686,0
8940,4,2,8,132,45.1515151515,7,46,21,7,2,0,4.51515151515,2.08771341546,5,3,2,16.625,14.2472585082,5,16,0,14,2,5,0,0,0,0,0,0,0,0,7,0,0,16,10,2,0,8,5,6,0,0,0,4,1,3,11,1,1,0,1,0.984252801478,55,5.31927272727,0
8941,4,3,10,225,45.4666666667,21,87,39,15,5,1,4.54666666667,2.26558097248,8,7,4,22.6,13.8072444753,2,8,0,2,2,4,0,0,0,0,0,0,0,0,1,0,0,12,0,3,0,4,1,2,0,0,1,0,0,1,3,0,0,0,3,5.03858065393,85,5.51447058824,0
8942,4,1,5,62,36.935483871,1,14,3,0,0,0,3.6935483871,1.45521909429,4,0,0,12.4,6.65131565933,1,10,0,7,1,3,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,7,0,3,1,0,4,2,0,2,4,0,1,0,1,1.2671754105,28,5.025,0.0
8943,4,1,5,61,40.3278688525,2,19,5,1,0,0,4.03278688525,1.6630014343,4,1,0,12.2,7.22218803411,1,8,0,4,1,3,0,0,0,0,0,0,1,0,0,1,0,11,0,1,0,7,2,2,0,0,5,1,1,0,5,0,2,0,2,0.741712589092,21,4.95,0
8944,4,1,7,95,41.7894736842,2,32,14,5,0,0,4.17894736842,1.97849581468,6,1,0,13.5714285714,6.02037357306,0,13,1,15,5,2,0,0,0,0,0,0,0,0,3,0,0,17,0,1,0,7,2,11,0,0,0,0,2,5,2,0,1,0,1,2.08891361939,47,5.89957446809,0.0
8945,4,2,3,107,40.5607476636,2,36,11,4,0,0,4.05607476636,1.97068983086,2,2,1,35.6666666667,36.6090456339,0,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1.91365770412,40,5.85875,0
8946,4,2,6,106,45.7547169811,2,44,17,8,2,2,4.57547169811,2.25493369434,4,2,2,17.6666666667,12.6841983936,5,14,0,9,3,3,0,0,0,0,0,0,0,0,4,0,0,17,0,1,0,3,0,4,0,0,0,3,1,0,5,0,0,0,1,0.925845937206,46,5.7802173913,0.0
8947,4,0,5,85,40.8235294118,2,33,9,3,0,0,4.08235294118,1.95917721254,4,3,1,17.0,9.48683298051,2,13,0,11,2,4,0,0,0,0,0,0,0,0,2,1,0,12,3,8,0,8,0,5,0,0,0,2,0,3,4,0,0,0,2,2.08954423136,36,5.52055555556,0
8948,4,3,10,166,43.7951807229,9,65,21,10,2,2,4.37951807229,2.24160435166,9,4,1,16.7,7.61642960973,3,18,0,14,2,7,0,0,0,0,1,0,0,0,6,0,0,24,5,5,0,4,3,5,0,0,0,1,1,1,9,1,1,0,0,2.8955765055,64,5.71203125,0.0
8949,4,0,2,46,41.9565217391,3,15,3,1,0,0,4.19565217391,1.49991948254,1,1,1,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587592091367,22,5.02590909091,0
8950,4,1,9,112,44.9107142857,7,44,19,8,0,0,4.49107142857,2.17270345034,5,1,1,12.4444444444,8.00154306106,3,16,0,14,0,1,0,0,1,0,1,0,1,0,4,0,0,17,4,5,1,10,2,6,0,0,9,4,2,0,9,0,1,0,2,1.29498130099,36,5.59388888889,0.0
8951,4,2,6,96,41.5625,4,30,16,2,0,0,4.15625,1.89918611377,4,2,2,16.0,11.9861030642,4,5,0,9,0,3,0,0,0,0,0,0,0,0,1,0,0,10,1,2,0,7,3,4,0,0,3,3,1,2,2,0,0,0,0,3.12351378936,36,5.62277777778,0
8952,4,1,5,76,42.2368421053,3,25,10,6,0,0,4.22368421053,2.20664864571,3,2,1,15.2,10.6470653234,2,9,0,5,0,5,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,6,0,2,0,0,5,1,3,0,4,0,0,0,1,1.00395139483,27,5.21333333333,0
8953,4,1,3,69,37.1014492754,2,11,5,2,1,0,3.71014492754,1.65477428064,2,2,1,23.0,16.3299316186,4,6,0,5,2,5,0,0,0,0,0,0,1,0,1,0,0,15,1,1,0,4,6,2,0,0,3,1,0,0,3,0,1,0,1,0.881070976932,25,5.278,0
